time,binance,okx,spread_bps,elapsed_s,signal
09:55:15,76396.63,76398.6,-0.3,0.13,
09:55:35,76362.88,76360.2,0.4,0.12,
09:55:45,76359.06,76355.9,0.4,0.14,
09:56:05,76355.76,76352.9,0.4,0.14,
09:56:15,76359.99,76358.3,0.2,0.13,
09:56:35,76312.44,76313.9,-0.2,0.12,
09:56:45,76312.45,76310.0,0.3,0.13,
09:57:05,76277.08,76274.9,0.3,0.12,
09:57:15,76266.04,76270.6,-0.6,0.14,
09:57:35,76274.2,76275.1,-0.1,0.13,
09:57:45,76266.05,76271.4,-0.7,0.14,
09:58:05,76266.03,76267.1,-0.1,0.15,
09:58:15,76266.03,76264.9,0.1,0.14,
09:58:35,76270.69,76271.0,-0.0,0.14,
09:58:45,76270.7,76269.6,0.1,0.14,
09:59:05,76232.5,76234.9,-0.3,0.14,
09:59:16,76219.52,76222.3,-0.4,0.6,
09:59:35,76232.32,76229.9,0.3,0.13,
09:59:45,76232.8,76230.0,0.4,0.14,
10:00:05,76240.18,76242.1,-0.3,0.13,
10:00:15,76263.55,76263.2,0.0,0.32,
10:00:35,76246.92,76255.0,-1.1,0.14,
10:00:45,76263.56,76264.0,-0.1,0.14,
10:01:05,76265.15,76263.5,0.2,0.16,
10:01:15,76278.64,76278.9,-0.0,0.24,
10:01:35,76278.65,76278.7,-0.0,0.13,
10:01:45,76279.0,76278.9,0.0,0.14,
10:02:05,76309.99,76315.1,-0.7,0.14,
10:02:15,76304.55,76301.6,0.4,0.13,
10:02:35,76313.02,76310.0,0.4,0.24,
10:02:45,76318.96,76317.3,0.2,0.14,
10:03:05,76328.39,76334.0,-0.7,0.13,
10:03:15,76328.39,76328.4,-0.0,0.13,
10:03:35,76322.02,76316.1,0.8,0.13,
10:03:45,76311.01,76305.6,0.7,0.13,
10:04:05,76289.56,76285.0,0.6,0.53,
10:04:15,76280.17,76279.1,0.1,0.12,
10:04:35,76292.93,76294.6,-0.2,0.24,
10:04:45,76268.63,76271.9,-0.4,0.13,
10:05:05,76268.62,76268.6,0.0,0.13,
10:05:15,76259.8,76266.4,-0.9,0.23,
10:05:35,76248.21,76254.7,-0.9,0.14,
10:05:45,76267.12,76266.3,0.1,0.13,
10:06:06,76272.29,76279.0,-0.9,0.52,
10:06:15,76272.57,76276.7,-0.5,0.23,
10:06:35,76282.05,76283.3,-0.2,0.12,
10:06:45,76284.17,76286.0,-0.2,0.14,
10:07:05,76296.3,76294.9,0.2,0.12,
10:07:15,76265.51,76262.5,0.4,0.13,
10:07:35,76258.32,76260.5,-0.3,0.14,
10:07:45,76288.24,76290.6,-0.3,0.13,
10:08:05,76289.71,76294.5,-0.6,0.14,
10:08:15,76302.21,76294.5,1.0,0.24,
10:08:35,76290.01,76287.6,0.3,0.13,
10:08:45,76289.5,76284.5,0.7,0.15,
10:09:39,76299.99,76300.0,-0.0,0.29,
10:09:45,76300.0,76299.9,0.0,0.14,
10:10:05,76296.15,76295.5,0.1,0.25,
10:10:15,76296.15,76294.0,0.3,0.23,
10:10:35,76304.76,76308.6,-0.5,0.13,
10:10:45,76328.13,76325.9,0.3,0.17,
10:11:06,76341.29,76347.7,-0.8,0.28,
10:11:15,76347.05,76347.6,-0.1,0.25,
10:11:35,76347.04,76347.7,-0.1,0.14,
10:11:46,76341.5,76335.5,0.8,0.37,
10:12:05,76334.42,76337.3,-0.4,0.21,
10:12:16,76334.42,76333.1,0.2,0.42,
10:12:36,76318.9,76319.9,-0.1,0.5,
10:12:45,76329.18,76330.9,-0.2,0.26,
10:13:05,76322.57,76329.1,-0.9,0.14,
10:13:16,76322.57,76322.2,0.0,0.32,
10:13:35,76288.76,76293.5,-0.6,0.17,
10:13:45,76289.54,76293.4,-0.5,0.15,
10:14:05,76289.55,76293.5,-0.5,0.14,
10:14:15,76303.91,76304.5,-0.1,0.14,
10:14:35,76311.94,76313.0,-0.1,0.14,
10:14:45,76311.95,76313.1,-0.2,0.14,
10:15:39,76290.73,76290.1,0.1,0.25,
10:15:45,76286.21,76285.2,0.1,0.14,
10:16:05,76291.91,76292.2,-0.0,0.14,
10:16:15,76300.0,76301.0,-0.1,0.14,
10:16:35,76320.45,76316.2,0.6,0.14,
10:16:45,76333.47,76329.0,0.6,0.14,
10:17:05,76339.98,76340.4,-0.1,0.14,
10:17:15,76329.1,76326.0,0.4,0.14,
10:17:36,76314.62,76313.8,0.1,0.58,
10:17:45,76300.18,76300.1,0.0,0.14,
10:18:05,76273.45,76262.9,1.4,0.13,
10:18:15,76273.45,76279.0,-0.7,0.14,
10:18:35,76269.33,76263.3,0.8,0.14,
10:18:45,76269.32,76263.2,0.8,0.14,
10:19:05,76262.64,76257.0,0.7,0.14,
10:19:15,76260.61,76259.9,0.1,0.13,
10:19:35,76260.61,76261.2,-0.1,0.15,
10:19:45,76260.61,76261.1,-0.1,0.13,
10:20:05,76253.18,76251.2,0.3,0.14,
10:20:16,76253.17,76251.8,0.2,0.18,
10:20:36,76203.44,76200.0,0.5,0.14,
10:20:45,76180.05,76183.1,-0.4,0.13,
10:21:06,76159.49,76158.0,0.2,0.14,
10:21:16,76160.01,76165.0,-0.7,0.2,
10:21:36,76160.96,76162.8,-0.2,0.14,
10:21:46,76178.09,76174.4,0.5,0.15,
10:22:06,76175.03,76174.7,0.0,0.14,
10:22:16,76175.04,76178.8,-0.5,0.23,
10:22:36,76180.04,76181.5,-0.2,0.13,
10:22:45,76175.59,76169.8,0.8,0.14,
10:23:06,76186.0,76186.4,-0.1,0.14,
10:23:16,76192.25,76187.6,0.6,0.24,
10:23:36,76192.75,76191.9,0.1,0.14,
10:23:46,76199.99,76203.1,-0.4,0.6,
10:24:06,76194.86,76196.4,-0.2,0.14,
10:24:15,76206.11,76206.1,0.0,0.13,
10:24:36,76228.75,76228.3,0.1,0.13,
10:24:46,76266.18,76262.2,0.5,0.14,
10:25:06,76236.61,76239.3,-0.4,0.14,
10:25:15,76236.6,76239.4,-0.4,0.15,
10:25:36,76224.03,76225.6,-0.2,0.13,
10:25:45,76217.57,76218.2,-0.1,0.14,
10:26:06,76220.64,76219.7,0.1,0.17,
10:26:15,76202.33,76203.0,-0.1,0.14,
10:26:36,76202.32,76203.2,-0.1,0.13,
10:26:45,76202.33,76205.7,-0.4,0.13,
10:27:06,76206.22,76203.8,0.3,0.13,
10:27:15,76148.32,76149.9,-0.2,0.11,
10:27:36,76153.97,76154.0,-0.0,0.14,
10:27:45,76155.46,76158.6,-0.4,0.14,
10:28:06,76157.8,76158.8,-0.1,0.13,
10:28:15,76160.21,76167.4,-0.9,0.14,
10:28:36,76174.16,76169.5,0.6,0.14,
10:28:46,76174.15,76172.0,0.3,0.23,
10:29:06,76169.78,76172.4,-0.3,0.14,
10:29:15,76170.52,76173.0,-0.3,0.13,
10:29:36,76163.89,76175.9,-1.6,0.13,
10:29:45,76159.66,76160.0,-0.0,0.13,
10:30:06,76118.6,76116.1,0.3,0.14,
10:30:16,76103.54,76104.9,-0.2,0.14,
10:30:36,75951.77,75952.6,-0.1,0.13,
10:30:45,75937.02,75938.8,-0.2,0.13,
10:31:06,75826.13,75821.1,0.7,0.16,
10:31:15,75867.04,75866.0,0.1,0.12,
10:31:36,75713.83,75717.5,-0.5,0.16,
10:31:46,75715.44,75723.1,-1.0,0.13,
10:32:06,75774.91,75781.2,-0.8,0.14,
10:32:16,75797.21,75795.2,0.3,0.13,
10:32:36,75819.15,75829.8,-1.4,0.13,
10:32:46,75765.53,75769.8,-0.6,0.14,
10:33:06,75793.79,75794.5,-0.1,0.14,
10:33:16,75818.97,75819.3,-0.0,0.14,
10:33:36,75784.68,75781.2,0.5,0.14,
10:33:46,75736.29,75739.3,-0.4,0.13,
10:34:06,75712.54,75718.6,-0.8,0.13,
10:34:49,75766.58,75757.4,1.2,0.2,
10:35:06,75760.01,75763.9,-0.5,0.17,
10:35:16,75771.06,75778.6,-1.0,0.23,
10:35:36,75796.06,75800.4,-0.6,0.13,
10:35:46,75776.72,75784.1,-1.0,0.14,
10:36:06,75756.37,75760.4,-0.5,0.14,
10:36:16,75747.68,75747.2,0.1,0.13,
10:36:36,75761.91,75763.8,-0.2,0.14,
10:36:46,75738.16,75740.0,-0.2,0.21,
10:37:06,75731.96,75731.3,0.1,0.13,
10:37:16,75760.88,75763.0,-0.3,0.14,
10:37:36,75743.72,75743.2,0.1,0.14,
10:37:46,75743.43,75740.4,0.4,0.23,
10:38:06,75692.74,75695.1,-0.3,0.13,
10:38:16,75620.71,75630.7,-1.3,0.14,
10:38:36,75525.17,75526.2,-0.1,0.14,
10:38:46,75543.18,75555.1,-1.6,0.14,
10:39:06,75587.63,75589.9,-0.3,0.14,
10:39:16,75568.78,75566.5,0.3,0.13,
10:39:36,75589.04,75596.0,-0.9,0.24,
10:39:46,75595.73,75595.6,0.0,0.16,
10:40:06,75571.64,75572.7,-0.1,0.14,
10:40:16,75600.0,75596.9,0.4,0.14,
10:40:36,75583.56,75585.3,-0.2,0.14,
10:40:46,75546.86,75571.2,-3.2,0.17,
10:41:06,75593.27,75604.9,-1.5,0.13,
10:41:16,75611.58,75604.6,0.9,0.13,
10:41:36,75596.2,75601.4,-0.7,0.15,
10:41:46,75616.88,75616.8,0.0,0.14,
10:42:06,75624.63,75624.7,-0.0,0.14,
10:42:16,75623.84,75626.2,-0.3,0.13,
10:42:36,75616.55,75614.2,0.3,0.13,
10:42:46,75683.76,75680.0,0.5,0.13,
10:43:06,75658.02,75661.4,-0.4,0.17,
10:43:16,75672.56,75678.4,-0.8,0.15,
10:43:36,75669.64,75671.5,-0.2,0.14,
10:43:46,75640.74,75643.6,-0.4,0.14,
10:44:07,75626.51,75630.8,-0.6,0.6,
10:44:16,75611.95,75616.4,-0.6,0.13,
10:44:36,75627.98,75627.8,0.0,0.12,
10:44:46,75620.75,75627.8,-0.9,0.14,
10:45:06,75658.01,75656.9,0.1,0.13,
10:45:16,75610.01,75607.5,0.3,0.13,
10:45:36,75570.99,75571.9,-0.1,0.13,
10:45:46,75592.0,75593.9,-0.3,0.13,
10:46:06,75584.28,75598.7,-1.9,0.13,
10:46:16,75608.43,75610.0,-0.2,0.13,
10:46:36,75582.59,75580.1,0.3,0.14,
10:46:46,75600.45,75596.7,0.5,0.13,
10:47:06,75658.01,75657.0,0.1,0.14,
10:47:16,75669.15,75667.8,0.2,0.13,
10:47:36,75651.49,75658.3,-0.9,0.13,
10:47:46,75641.34,75641.9,-0.1,0.13,
10:48:06,75595.8,75595.0,0.1,0.14,
10:48:16,75610.44,75617.0,-0.9,0.14,
10:48:59,75628.91,75626.9,0.3,0.19,
10:48:59,75628.92,75626.9,0.3,0.2,
10:49:06,75616.01,75627.0,-1.5,0.14,
10:49:16,75640.23,75633.8,0.9,0.16,
10:49:36,75600.0,75600.0,0.0,0.16,
10:49:46,75568.51,75571.4,-0.4,0.13,
10:50:06,75608.07,75607.5,0.1,0.13,
10:50:16,75631.07,75631.3,-0.0,0.13,
10:50:36,75630.99,75635.4,-0.6,0.13,
10:50:46,75642.25,75650.8,-1.1,0.13,
10:51:06,75670.01,75667.5,0.3,0.14,
10:51:16,75660.78,75667.6,-0.9,0.13,
10:51:36,75663.12,75667.4,-0.6,0.13,
10:51:46,75665.73,75670.6,-0.6,0.21,
10:52:06,75692.71,75695.6,-0.4,0.13,
10:52:16,75702.0,75709.9,-1.0,0.14,
10:52:36,75701.61,75710.0,-1.1,0.14,
10:52:46,75703.91,75707.6,-0.5,0.13,
10:53:06,75697.64,75707.4,-1.3,0.15,
10:53:16,75704.41,75710.1,-0.8,0.14,
10:53:36,75718.85,75726.8,-1.0,0.14,
10:53:46,75735.24,75739.0,-0.5,0.24,
10:54:06,75711.99,75716.4,-0.6,0.15,
10:54:16,75744.1,75747.6,-0.5,0.13,
10:54:36,75725.15,75726.6,-0.2,0.13,
10:54:46,75715.44,75720.8,-0.7,0.13,
10:55:06,75742.32,75750.0,-1.0,0.14,
10:55:16,75742.31,75746.1,-0.5,0.14,
10:55:36,75729.66,75734.0,-0.6,0.14,
10:55:46,75721.52,75734.0,-1.6,0.15,
10:56:06,75744.52,75742.1,0.3,0.14,
10:56:16,75742.86,75745.2,-0.3,0.14,
10:56:36,75735.49,75742.9,-1.0,0.14,
10:56:46,75719.68,75720.7,-0.1,0.13,
10:57:06,75700.0,75702.1,-0.3,0.14,
10:57:16,75702.5,75715.3,-1.7,0.13,
10:57:36,75719.19,75722.5,-0.4,0.13,
10:57:46,75718.86,75728.8,-1.3,0.14,
10:58:06,75729.6,75734.3,-0.6,0.18,
10:58:16,75729.6,75734.4,-0.6,0.15,
10:58:36,75720.65,75728.8,-1.1,0.13,
10:58:46,75700.46,75707.4,-0.9,0.14,
10:59:06,75732.69,75736.8,-0.5,0.14,
10:59:16,75738.0,75750.0,-1.6,0.14,
10:59:36,75741.7,75741.6,0.0,0.14,
10:59:46,75741.7,75752.4,-1.4,0.14,
11:00:06,75659.86,75672.6,-1.7,0.19,
11:00:16,75714.84,75722.0,-0.9,0.13,
11:00:36,75688.53,75695.9,-1.0,0.14,
11:00:46,75701.33,75708.3,-0.9,0.14,
11:01:06,75729.75,75729.2,0.1,0.13,
11:01:16,75729.75,75737.2,-1.0,0.13,
11:01:36,75755.16,75762.8,-1.0,0.14,
11:01:46,75758.95,75765.0,-0.8,0.14,
11:02:06,75742.25,75752.2,-1.3,0.14,
11:02:16,75740.59,75744.4,-0.5,0.13,
11:02:59,75744.67,75753.2,-1.1,0.2,
11:02:59,75744.67,75753.2,-1.1,0.26,
11:03:06,75756.87,75758.8,-0.3,0.13,
11:03:16,75766.2,75766.6,-0.1,0.23,
11:03:36,75780.0,75776.4,0.5,0.24,
11:03:46,75767.08,75763.1,0.5,0.19,
11:04:06,75761.15,75763.1,-0.3,0.14,
11:04:16,75760.86,75763.1,-0.3,0.14,
11:04:36,75758.94,75763.2,-0.6,0.15,
11:04:46,75767.22,75762.7,0.6,0.15,
11:05:06,75768.99,75772.1,-0.4,0.24,
11:05:16,75776.47,75778.2,-0.2,0.13,
11:05:36,75780.15,75781.1,-0.1,0.23,
11:05:46,75779.41,75778.4,0.1,0.15,
11:06:06,75780.54,75785.9,-0.7,0.15,
11:06:16,75788.08,75785.8,0.3,0.12,
11:06:36,75793.73,75799.9,-0.8,0.14,
11:06:46,75804.91,75803.8,0.1,0.14,
11:07:06,75767.56,75769.1,-0.2,0.14,
11:07:16,75760.89,75769.8,-1.2,0.13,
11:07:36,75775.67,75775.5,0.0,0.14,
11:07:46,75760.99,75762.8,-0.2,0.14,
11:08:06,75775.67,75782.8,-0.9,0.14,
11:08:16,75775.66,75781.3,-0.7,0.13,
11:08:36,75782.66,75790.0,-1.0,0.14,
11:08:46,75787.09,75794.6,-1.0,0.15,
11:09:06,75801.13,75803.0,-0.2,0.14,
11:09:16,75804.91,75803.7,0.2,0.14,
11:09:36,75795.05,75793.5,0.2,0.13,
11:09:46,75795.06,75795.9,-0.1,0.14,
11:10:06,75804.9,75813.4,-1.1,0.14,
11:10:16,75816.85,75817.5,-0.1,0.14,
11:10:36,75839.1,75840.7,-0.2,0.23,
11:10:46,75839.09,75840.8,-0.2,0.13,
11:11:06,75849.99,75851.7,-0.2,0.15,
11:11:16,75865.12,75862.1,0.4,0.14,
11:11:36,75850.0,75850.7,-0.1,0.14,
11:11:46,75839.1,75839.2,-0.0,0.14,
11:12:06,75844.57,75850.9,-0.8,0.2,
11:12:16,75844.58,75844.5,0.0,0.13,
11:12:36,75829.13,75829.5,-0.0,0.23,
11:12:46,75818.54,75823.5,-0.7,0.14,
11:13:06,75810.43,75809.5,0.1,0.13,
11:13:16,75811.51,75809.2,0.3,0.13,
11:13:36,75808.39,75809.9,-0.2,0.14,
11:13:46,75808.38,75815.5,-0.9,0.13,
11:14:06,75795.06,75800.0,-0.7,0.14,
11:14:16,75804.48,75812.2,-1.0,0.14,
11:14:36,75821.01,75827.0,-0.8,0.13,
11:14:46,75828.64,75830.7,-0.3,0.13,
11:15:06,75818.55,75820.4,-0.2,0.14,
11:15:16,75796.46,75800.0,-0.5,0.14,
11:15:36,75777.0,75773.2,0.5,0.14,
11:15:46,75786.89,75789.7,-0.4,0.14,
11:16:06,75792.97,75799.0,-0.8,0.15,
11:16:16,75792.98,75795.7,-0.4,0.13,
11:16:36,75805.59,75806.0,-0.1,0.14,
11:16:46,75795.05,75799.0,-0.5,0.14,
11:17:06,75795.03,75795.7,-0.1,0.14,
11:17:16,75800.0,75807.1,-0.9,0.15,
11:17:36,75807.41,75810.1,-0.4,0.13,
11:17:46,75815.76,75820.0,-0.6,0.15,
11:18:06,75832.78,75831.5,0.2,0.16,
11:18:16,75832.79,75831.4,0.2,0.13,
11:18:36,75848.83,75852.2,-0.4,0.14,
11:18:46,75862.76,75866.3,-0.5,0.14,
11:19:06,75859.62,75865.7,-0.8,0.14,
11:19:17,75859.62,75865.6,-0.8,0.53,
11:19:36,75855.43,75855.0,0.1,0.14,
11:19:47,75843.0,75847.8,-0.6,0.29,
11:20:06,75796.19,75801.0,-0.6,0.14,
11:20:16,75780.5,75784.0,-0.5,0.14,
11:20:36,75780.5,75785.7,-0.7,0.13,
11:20:46,75778.75,75788.6,-1.3,0.16,
11:21:06,75772.35,75775.2,-0.4,0.14,
11:21:16,75793.72,75787.7,0.8,0.15,
11:21:36,75799.21,75810.1,-1.4,0.16,
11:21:47,75808.16,75822.7,-1.9,0.14,
11:22:06,75817.65,75824.3,-0.9,0.23,
11:22:17,75808.47,75812.5,-0.5,0.14,
11:22:36,75786.34,75788.5,-0.3,0.15,
11:22:47,75785.41,75797.3,-1.6,0.13,
11:23:06,75785.41,75795.3,-1.3,0.14,
11:23:17,75797.26,75809.3,-1.6,0.17,
11:23:36,75803.88,75809.4,-0.7,0.14,
11:23:47,75803.87,75815.0,-1.5,0.15,
11:24:06,75803.88,75812.2,-1.1,0.14,
11:24:17,75795.54,75809.4,-1.8,0.13,
11:24:36,75820.56,75822.3,-0.2,0.14,
11:24:47,75820.56,75826.5,-0.8,0.14,
11:25:06,75816.62,75820.7,-0.5,0.14,
11:25:17,75816.62,75820.6,-0.5,0.16,
11:25:36,75815.32,75818.7,-0.4,0.13,
11:25:47,75799.92,75809.4,-1.3,0.13,
11:26:06,75815.3,75818.2,-0.4,0.14,
11:26:17,75815.31,75823.0,-1.0,0.13,
11:26:37,75815.3,75823.1,-1.0,0.5,
11:26:47,75815.31,75823.1,-1.0,0.13,
11:27:07,75805.96,75815.3,-1.2,0.53,
11:27:17,75805.96,75809.9,-0.5,0.14,
11:27:36,75810.23,75819.3,-1.2,0.15,
11:27:47,75810.23,75819.3,-1.2,0.14,
11:28:06,75810.24,75819.1,-1.2,0.18,
11:28:17,75810.24,75819.2,-1.2,0.13,
11:28:36,75843.36,75847.7,-0.6,0.14,
11:28:47,75870.85,75871.2,-0.0,0.14,
11:29:06,75869.7,75871.2,-0.2,0.14,
11:29:17,75858.0,75861.0,-0.4,0.13,
11:29:36,75858.0,75861.0,-0.4,0.14,
11:29:47,75870.7,75874.9,-0.6,0.14,
11:30:06,75897.35,75900.0,-0.3,0.35,
11:30:17,75890.03,75890.6,-0.1,0.2,
11:30:36,75867.06,75865.7,0.2,0.13,
11:30:47,75877.76,75884.9,-0.9,0.24,
11:31:06,75884.41,75885.1,-0.1,0.13,
11:31:17,75884.4,75886.2,-0.2,0.15,
11:31:36,75846.13,75844.8,0.2,0.14,
11:31:47,75846.83,75854.5,-1.0,0.14,
11:32:06,75845.7,75849.0,-0.4,0.14,
11:32:17,75873.39,75877.7,-0.6,0.12,
11:32:36,75884.4,75890.5,-0.8,0.14,
11:32:47,75884.41,75890.9,-0.9,0.15,
11:33:06,75870.6,75886.2,-2.1,0.14,
11:33:17,75870.59,75873.6,-0.4,0.15,
11:33:37,75870.59,75881.4,-1.4,0.44,
11:33:47,75881.06,75882.9,-0.2,0.14,
11:34:06,75885.63,75889.3,-0.5,0.14,
11:34:17,75885.63,75890.4,-0.6,0.13,
11:34:36,75862.56,75860.9,0.2,0.14,
11:34:47,75862.56,75860.8,0.2,0.2,
11:35:06,75881.13,75885.1,-0.5,0.13,
11:35:17,75881.14,75886.9,-0.8,0.14,
11:35:36,75897.39,75904.7,-1.0,0.13,
11:35:47,75897.38,75902.4,-0.7,0.15,
11:36:06,75897.38,75904.6,-1.0,0.14,
11:36:17,75897.39,75904.7,-1.0,0.16,
11:36:36,75900.0,75907.2,-0.9,0.2,
11:36:47,75900.0,75907.8,-1.0,0.14,
11:37:06,75916.16,75919.9,-0.5,0.15,
11:37:17,75920.31,75931.0,-1.4,0.15,
11:37:37,75915.66,75915.9,-0.0,0.29,
11:37:47,75918.92,75916.9,0.3,0.2,
11:38:06,75918.92,75924.5,-0.7,0.17,
11:38:17,75925.05,75929.9,-0.6,0.14,
11:38:36,75929.7,75933.2,-0.5,0.14,
11:38:47,75949.93,75949.9,0.0,0.15,
11:39:06,75949.94,75947.3,0.3,0.15,
11:39:17,75961.99,75966.4,-0.6,0.14,
11:39:36,75987.37,75990.1,-0.4,0.15,
11:39:47,75972.63,75974.2,-0.2,0.15,
11:40:06,75933.96,75934.1,-0.0,0.24,
11:40:17,75917.72,75924.5,-0.9,0.42,
11:40:37,75900.85,75905.0,-0.5,0.54,
11:40:49,75907.68,75922.0,-1.9,2.49,
11:41:06,75914.46,75921.9,-1.0,0.15,
11:41:17,75918.55,75922.0,-0.5,0.14,
11:41:36,75929.57,75936.5,-0.9,0.16,
11:41:47,75929.58,75932.6,-0.4,0.15,
11:42:06,75939.29,75942.4,-0.4,0.15,
11:42:17,75935.29,75933.0,0.3,0.43,
11:42:36,75933.34,75939.3,-0.8,0.15,
11:42:47,75935.76,75934.3,0.2,0.14,
11:43:06,75921.47,75933.0,-1.5,0.21,
11:43:17,75933.36,75935.5,-0.3,0.59,
11:43:37,75933.36,75938.9,-0.7,0.56,
11:43:47,75933.36,75939.2,-0.8,0.2,
11:44:07,75933.38,75938.8,-0.7,0.46,
11:44:17,75933.39,75938.8,-0.7,0.15,
11:44:36,75935.76,75944.4,-1.1,0.13,
11:44:47,75940.42,75955.0,-1.9,0.15,
11:45:07,75949.04,75955.6,-0.9,0.35,
11:45:17,75944.47,75947.6,-0.4,0.14,
11:45:36,75939.53,75945.8,-0.8,0.15,
11:46:19,75936.51,75943.4,-0.9,0.21,
11:46:36,75935.03,75938.9,-0.5,0.16,
11:46:47,75935.04,75939.0,-0.5,0.13,
11:47:06,75907.26,75918.2,-1.4,0.14,
11:47:17,75907.25,75912.9,-0.7,0.12,
11:47:36,75907.25,75912.9,-0.7,0.13,
11:47:47,75907.26,75913.0,-0.8,0.15,
11:48:06,75907.26,75915.9,-1.1,0.2,
11:48:17,75907.26,75915.9,-1.1,0.13,
11:48:36,75907.25,75916.0,-1.2,0.15,
11:48:47,75907.26,75915.9,-1.1,0.13,
11:49:06,75900.83,75910.9,-1.3,0.14,
11:49:17,75905.82,75913.6,-1.0,0.14,
11:49:36,75905.84,75914.0,-1.1,0.13,
11:49:47,75918.0,75924.6,-0.9,0.14,
11:50:06,75909.67,75917.9,-1.1,0.14,
11:50:17,75909.67,75918.0,-1.1,0.12,
11:50:36,75909.66,75918.0,-1.1,0.13,
11:50:47,75918.73,75924.7,-0.8,0.12,
11:51:06,75918.73,75924.6,-0.8,0.14,
11:51:17,75918.06,75923.5,-0.7,0.18,
11:51:36,75916.56,75920.6,-0.5,0.13,
11:51:47,75913.63,75914.9,-0.2,0.13,
11:52:06,75936.51,75947.0,-1.4,0.14,
11:52:17,75942.95,75955.1,-1.6,0.14,
11:52:36,75950.0,75955.2,-0.7,0.12,
11:52:47,75939.17,75941.3,-0.3,0.14,
11:53:06,75944.65,75948.9,-0.6,0.14,
11:53:17,75944.65,75950.2,-0.7,0.12,
11:53:36,75951.6,75955.0,-0.4,0.12,
11:53:47,75954.41,75960.0,-0.7,0.13,
11:54:06,75971.02,75976.7,-0.7,0.13,
11:54:17,75979.62,75987.5,-1.0,0.15,
11:54:36,75983.93,75990.0,-0.8,0.13,
11:54:47,75975.95,75987.5,-1.5,0.13,
11:55:07,75972.99,75975.3,-0.3,0.14,
11:55:17,75958.74,75962.0,-0.4,0.12,
11:55:37,75928.69,75933.1,-0.6,0.56,
11:55:47,75929.12,75933.2,-0.5,0.22,
11:56:07,75927.68,75933.2,-0.7,0.14,
11:56:17,75927.68,75933.2,-0.7,0.13,
11:56:37,75940.61,75944.4,-0.5,0.14,
11:56:47,75940.6,75947.5,-0.9,0.14,
11:57:07,75963.54,75967.0,-0.5,0.69,
11:57:17,75965.74,75971.9,-0.8,0.14,
11:57:37,75956.0,75951.6,0.6,0.28,
11:57:47,75959.92,75951.7,1.1,0.39,
11:58:07,75958.07,75958.1,-0.0,0.13,
11:58:17,75958.07,75958.1,-0.0,0.13,
11:58:37,75956.71,75962.7,-0.8,0.12,
11:58:47,75956.72,75962.7,-0.8,0.14,
11:59:07,75946.01,75946.9,-0.1,0.23,
11:59:17,75946.0,75947.0,-0.1,0.18,
11:59:37,75932.46,75937.1,-0.6,0.13,
11:59:47,75932.46,75933.3,-0.1,0.13,
12:00:07,75939.83,75947.0,-0.9,0.12,
12:00:17,75941.03,75946.9,-0.8,0.13,
12:00:37,75930.56,75933.2,-0.3,0.19,
12:00:47,75916.0,75914.1,0.3,0.13,
12:01:07,75921.6,75932.8,-1.5,0.13,
12:01:17,75940.47,75935.9,0.6,0.14,
12:01:37,75959.5,75969.9,-1.4,0.23,
12:01:47,75958.6,75960.6,-0.3,0.14,
12:02:07,75916.55,75913.8,0.4,0.51,
12:02:17,75925.98,75934.9,-1.2,0.13,
12:02:37,75912.66,75914.8,-0.3,0.23,
12:02:47,75912.66,75915.0,-0.3,0.14,
12:03:07,75927.23,75927.5,-0.0,0.17,
12:03:17,75925.23,75927.3,-0.3,0.15,
12:03:37,75890.35,75897.7,-1.0,0.13,
12:03:47,75885.38,75885.9,-0.1,0.14,
12:04:07,75874.54,75873.4,0.2,0.14,
12:04:17,75874.54,75882.3,-1.0,0.13,
12:04:37,75885.36,75889.6,-0.6,0.13,
12:04:47,75889.16,75893.7,-0.6,0.34,
12:05:07,75847.35,75859.9,-1.7,0.45,
12:05:17,75843.43,75844.8,-0.2,0.74,
12:05:37,75806.01,75810.0,-0.5,0.13,
12:05:47,75783.67,75789.9,-0.8,0.5,
12:06:07,75768.67,75768.1,0.1,0.13,
12:06:17,75733.24,75744.8,-1.5,0.24,
12:06:37,75707.55,75714.0,-0.9,0.14,
12:06:47,75729.4,75739.3,-1.3,0.22,
12:07:07,75769.36,75777.9,-1.1,0.18,
12:07:17,75754.02,75763.9,-1.3,0.18,
12:07:37,75762.76,75774.4,-1.5,0.13,
12:07:47,75762.76,75769.9,-0.9,0.13,
12:08:07,75752.25,75756.7,-0.6,0.13,
12:08:17,75752.25,75768.3,-2.1,0.13,
12:08:37,75756.63,75768.4,-1.6,0.14,
12:08:47,75762.08,75773.4,-1.5,0.56,
12:09:07,75787.0,75798.5,-1.5,0.23,
12:09:18,75786.99,75794.5,-1.0,0.86,
12:09:37,75761.59,75765.2,-0.5,0.14,
12:09:47,75786.99,75799.7,-1.7,0.13,
12:10:07,75794.59,75801.2,-0.9,0.18,
12:10:17,75794.59,75801.8,-1.0,0.14,
12:10:37,75794.59,75809.9,-2.0,0.14,
12:11:20,75829.6,75835.1,-0.7,0.18,
12:11:37,75829.6,75834.4,-0.6,0.13,
12:11:47,75812.91,75814.7,-0.2,0.14,
12:12:07,75761.1,75767.7,-0.9,0.17,
12:12:17,75766.82,75772.9,-0.8,0.15,
12:12:37,75772.13,75781.3,-1.2,0.13,
12:12:47,75780.77,75781.4,-0.1,0.13,
12:13:07,75788.86,75788.8,0.0,0.18,
